year,Bill_id,Bill_description,Patron_id,Patron_name
2026,SJ42,Celebrating the life of the Honorable Thomas Selby Ellis III.,S0100,Surovell
2026,SJ43,Celebrating the life of Ruth Goode Mouton.,S0067,Locke
2026,SJ44,Celebrating the life of Marqueta Neal Tyson.,S0067,Locke
2026,SJ45,"Celebrating the life of William M. Kline, Sr.",S0067,Locke
2026,SJ46,"Celebrating the life of Anita Gordon Plaskett, Ed.D.",S0067,Locke
2026,SJ47,"Celebrating the life of Everette Alexander Hicks, Sr.",S0067,Locke
2026,SJ48,United States Navy; ship naming.,S0119,Diggs
2026,SJ49,Commending the Robert Russa Moton Museum.,S0130,Williams Graves
2026,SJ50,Celebrating the life of Virginia Ellen Thomas Fizer.,S0112,Hackworth
2026,SJ51,Commending the Rappahannock High School football team.,S0078,Stuart
2026,SJ52,Commending Richard A. Vaughan.,S0082,Stanley
2026,SJ53,Commending Jennifer Ashworth.,S0082,Stanley
2026,SJ54,Commending Sheryl Ann McLaughlin.,S0067,Locke
2026,SJ55,Commending the Honorable S. Bernard Goodwyn.,S0100,Surovell
2026,SJ56,Black Midwives Day.,S0067,Locke
2026,SJ57,Commending the Glenvar High School boys' soccer team.,S0122,Head
2026,SJ58,Commending RISE for Youth.,S0067,Locke
2026,SJ59,National Day of Prayer.,S0122,Head
2026,SJ60,Governor; confirming appointments.,S0113,Rouse
2026,SJ61,Governor; confirming appointments.,S0113,Rouse
2026,SJ62,Commending Cranford United Methodist Church.,S0100,Surovell
2026,SJ63,"Commending Betty Adams, Ed.D.",S0131,Mulchi
2026,SJ64,Celebrating the life of Joseph Franklin Viar.,S0100,Surovell
2026,SJ65,Commending Debbie Ryan.,S0062,Deeds
2026,SJ66,Commending Jennifer Ney.,S0078,Stuart
2026,SJ67,Commending Sweet Briar College.,S0062,Deeds
2026,SJ68,Celebrating the life of Paul Douglas Jackson.,S0131,Mulchi
2026,SJ69,Governor; confirming appointments.,S0113,Rouse
2026,SJ70,Governor; confirming appointments.,S0113,Rouse
2026,SJ71,Governor; confirming appointments.,S0113,Rouse
2026,SJ72,Governor; confirming appointments.,S0113,Rouse
2026,SJ73,Governor; confirming appointments.,S0113,Rouse
2026,SJ74,Governor; confirming appointments.,S0113,Rouse
2026,SJ75,Commending the Midlothian High School music program.,S0099,Sturtevant
2026,SJ76,Commending the Midlothian High School boys' tennis team.,S0099,Sturtevant
2026,SJ77,Commending the Midlothian High School softball team.,S0099,Sturtevant
2026,SJ78,Commending Izaak Brown and Cole Lafors.,S0099,Sturtevant
2026,SJ79,Celebrating the life of Saundra Dee Bondurant.,S0082,Stanley
2026,SJ80,Commending David R. Hines.,S0069,McDougle
2026,SJ81,Commending the Virginia Hospital & Healthcare Association.,S0086,Favola
2026,SJ82,Celebrating the life of Rose Gartrell Vann.,S0067,Locke
2026,SJ83,Commending the Greater Washington Society for Clinical Social Work.,S0085,Ebbin
2026,SJ84,Commending the Virginia Association of Chiefs of Police & Foundation.,S0068,Obenshain
2026,SJ85,Commending the Honorable J. Harvie Wilkinson III.,S0062,Deeds
2026,SJ86,Celebrating the life of Thomas Blue.,S0062,Deeds
2026,SJ87,Celebrating the life of Mimi Milner Elrod.,S0062,Deeds
2026,SJ88,Celebrating the life of Bruce Randolph Murray.,S0062,Deeds
2026,SJ89,Celebrating the life of Eugene Williams.,S0062,Deeds
2026,SJ90,Commending the Honorable Penney S. Azcarate.,S0100,Surovell
2026,SJ91,Commending the George Wythe High School boys' basketball team.,S0112,Hackworth
2026,SJ92,Commending the George Wythe High School girls' basketball team.,S0112,Hackworth
2026,SJ93,Commending Malcolm Mitchell.,S0116,Jordan
2026,SJ94,Celebrating the life of Thomas H. Shomo.,S0131,Mulchi
2026,SJ95,Celebrating the life of James Patrick Guy II.,S0131,Mulchi
2026,SJ96,"Celebrating the life of Master Sergeant Ronald Steven Scearce, USAF, Ret.",S0131,Mulchi
2026,SJ97,Commending the Fairfax Bar Association.,S0100,Surovell
2026,SJ98,Celebrating the life of Bettie Minette Cooper.,S0130,Williams Graves
2026,SJ99,Commending the University of Virginia School of Law.,S0100,Surovell
2026,SJ100,Commending Corner Bakery.,S0096,DeSteph
2026,SJ101,Celebrating the life of Gladys Mae West.,S0078,Stuart
2026,SJ102,Celebrating the life of Claudia Hantman Arko.,S0106,Boysko
2026,SJ103,Commending Groveton Elementary School.,S0100,Surovell
2026,SJ104,Commending Woodley Hills Elementary School.,S0100,Surovell
2026,SJ105,Celebrating the life of Margaret Peters Stalnaker.,S0118,Craig
2026,SJ106,Commending Curtis Allen.,S0115,Aird
2026,SJ107,"Commending Jerren Lucas, Sr.",S0115,Aird
2026,SJ108,"Celebrating the life of Marvin Sherlock Holmes, Sr.",S0115,Aird
2026,SJ109,Celebrating the life of Virginia Mozell Jefferson Tyler.,S0115,Aird
2026,SJ110,Celebrating the life of Lucille Murray Brown.,S0114,Bagby
2026,SJ111,Booker T. Washington Commemorative Commission; reconstituted as a joint commission.,S0067,Locke
2026,SJ112,Commending W.T. Nottingham.,S0096,DeSteph
2026,SJ113,Celebrating the life of Sincere B. Allah.,S0106,Boysko
2026,SJ114,Commending the Reverend Dr. Roberta Young-Jackson.,S0134,Jones
2026,SJ115,"Commending the NAC Save Our Youth Foundation, Inc.",S0130,Williams Graves
2026,SJ116,Celebrating the life of Harlan Ray Beckley.,S0062,Deeds
2026,SJ117,Commending Thomas D. Harvey.,S0062,Deeds
2026,SJ118,Celebrating the life of Martin Gerald Farber.,S0078,Stuart
2026,SJ119,Celebrating the life of Edward Douglas Harris.,S0062,Deeds
2026,SJ120,Commending the Virginia Outdoors Foundation.,S0062,Deeds
2026,SJ121,Celebrating the life of the Honorable Barnie Keith Day.,S0062,Deeds
2026,SJ122,Commending the Honorable Kenneth Ronald Melvin.,S0019,Lucas
2026,SJ123,Commending Alexander Yui.,S0100,Surovell
2026,SJ124,Commending Richmond Raceway.,S0114,Bagby
2026,SJ125,Commending Wendy Collins Perdue.,S0078,Stuart
2026,SJ126,Commending Jason Hasty.,S0099,Sturtevant
2026,SJ127,Celebrating the life of August Bryant Bullock.,S0067,Locke
2026,SJ128,Celebrating the life of James Woodrow McGlothlin.,S0111,Pillion
2026,SJ129,Commending the Virginia Black Restaurant Experience.,S0114,Bagby
2026,SJ130,"Celebrating the life of Eddie L. Radden, Jr.",S0114,Bagby
2026,SJ131,"Commending M. Catherine Slusher, M.D.",S0068,Obenshain
2026,SJ132,Celebrating the life of the Honorable Charles Douglas Poindexter.,S0082,Stanley
2026,SJ133,Celebrating the life of Evan Morgan Jewell.,S0121,French
2026,SJ134,Commending the Hampton Roads Chamber.,S0118,Craig
2026,SJ135,"Commending Patricia Y. King, M.D.",S0118,Craig
2026,SJ136,Celebrating the life of Carrie Taylor Carter.,S0078,Stuart
2026,SJ137,Celebrating the life of James L. Johnson.,S0078,Stuart
2026,SJ138,Commending the Honorable Johnny E. Morrison.,S0019,Lucas
2026,SJ139,Confirming Governors appointments; February 2.,S0113,Rouse
2026,SJ140,Confirming Governors appointments; February 23.,S0113,Rouse
2026,SJ141,"First Virginia General Assembly; 250th anniversary, Williamsburg commemorative planning.",S0067,Locke
2026,SJ142,Celebrating the life of Robert Elston Greene.,S0099,Sturtevant
2026,SJ143,"Celebrating the life of John William Jones, Sr., D.D.S.",S0114,Bagby
2026,SJ144,"Commending the Alpha Phi Alpha Fraternity, Inc., Beta Gamma Chapter.",S0115,Aird
2026,SJ145,Commending Rising Mount Zion Baptist Church.,S0115,Aird
2026,SJ146,Commending Mount Calvary Baptist Church.,S0115,Aird
2026,SJ147,Commending Rose of Sharon Apostolic Church.,S0115,Aird
2026,SJ148,Celebrating the life of Purcell G. Bailey.,S0115,Aird
2026,SJ149,"Celebrating the life of the Honorable Wyatt Beazley Durrette, Jr.",S0078,Stuart
2026,SJ150,Commending Sam Pinkleton.,S0115,Aird
2026,SJ151,"Celebrating the life of Charles Harry Carrico, Jr.",S0111,Pillion
2026,SJ152,Commending Patricia Gallagher.,S0078,Stuart
2026,SJ153,"Celebrating the life of Franklin Delano Yancey, Sr.",S0131,Mulchi
2026,SJ154,Commending West Potomac High School.,S0100,Surovell
2026,SJ155,Commending Table Talk.,S0135,Bennett-Parker
2026,SJ156,Celebrating the life of Christian A. Jurgensen III.,S0100,Surovell
2026,SJ157,Commending Nelson Smith.,S0062,Deeds
2026,SJ158,Celebrating the life of Ashley Elizabeth Harrell.,S0062,Deeds
2026,SJ159,Commending Richard A. Snyder.,S0096,DeSteph
2026,SJ160,Celebrating the life of Robert Blane Maxwell III.,S0129,VanValkenburg
2026,SJ161,Celebrating the life of Malcom Pollard McConnell III.,S0129,VanValkenburg
2026,SJ162,"Celebrating the life of Elton Smith, Jr.",S0078,Stuart
2026,SJ163,Commending Cedar Grove Baptist Church.,S0115,Aird
2026,SJ164,Commending Sharon P. Scott.,S0119,Diggs
2026,SJ165,Commending Howard E. Gwynn.,S0119,Diggs
2026,SJ166,Commending Barney Reiley.,S0120,Durant
2026,SJ167,Celebrating the life of Charles Frederick Downs.,S0122,Head
2026,SJ168,Commending the Brunswick Academy girls volleyball team.,S0116,Jordan
2026,SJ169,Commending the Richmond Free Press.,S0114,Bagby
2026,SJ170,Commending WRVA.,S0129,VanValkenburg
2026,SJ171,Commending the Boulevard Bridge.,S0114,Bagby
2026,SJ172,Celebrating the life of Joanne Terenzio Blakemore.,S0062,Deeds
2026,SJ173,Commending Chester and Barbara Ehrenzeller.,S0096,DeSteph
2026,SJ174,Commending Cornerstone Christian Academy.,S0111,Pillion
2026,SJ175,Celebrating the life of K9 Ally.,S0132,Cifers
2026,SJ176,"Celebrating the life of Edward Phillip Hickman, Jr.",S0096,DeSteph
2026,SJ177,Celebrating the life of Barbara Radcliffe Grey.,S0114,Bagby
2026,SJ178,"Commending Ernest Eugene Copenhaver, Jr.",S0111,Pillion
2026,SJ179,Commending Donald L. Unger.,S0129,VanValkenburg
2026,SJ180,Celebrating the life of Mary Louise Hinton Crowther.,S0078,Stuart
2026,SJ181,Commending Kathy Glazer.,S0086,Favola
2026,SJ182,Commending the Battlefield High School gymnastics team.,S0126,Roem
2026,SJ183,"Celebrating the life of Marvin Ashby, Sr.",S0088,Reeves
2026,SJ184,"Celebrating the life of Cecil Heber Breeden, Jr.",S0088,Reeves
2026,SJ185,Celebrating the life of Kevin Lee Hughart.,S0088,Reeves
2026,SJ186,Celebrating the life of James Charlton Graves.,S0088,Reeves
2026,SJ187,Celebrating the life of Nancy Thumma Bowles.,S0062,Deeds
2026,SJ188,Commending Thomas M. Woody.,S0069,McDougle
2026,SJ189,Commending the Families of the Wounded Fund.,S0069,McDougle
2026,SJ190,Commending Round Hill Farm to Trail Co.,S0125,Perry
2026,SJ191,Celebrating the life of Alyssa Lynn Albina Kakol.,S0125,Perry
2026,SJ192,"Celebrating the life of George Baskerville Lancaster, Jr.",S0114,Bagby
2026,SJ193,Commending the Flower Gallery of Manassas.,S0126,Roem
2026,SJ194,Commending the Reverend Darryl G. Thompson.,S0129,VanValkenburg
2026,SJ195,Celebrating the life of Ronald William Buzzeo.,S0129,VanValkenburg
2026,SJ196,Commending the Federation of Jain Associations in North America - Virginia Chapter.,S0133,Srinivasan
2026,SJ197,Celebrating the life of Robert B. Weir.,S0126,Roem
2026,SJ198,"Commending Kathryn Holloway, M.D.",S0129,VanValkenburg
2026,SJ199,Commending Pilgrim Baptist Church.,S0114,Bagby
2026,SJ200,Commending BetterALife.,S0125,Perry
2026,SJ201,Celebrating the life of Robert Selden Duvall.,S0125,Perry
2026,SJ202,Commending Steve Hopkins.,S0132,Cifers
2026,SJ203,Commending Sergeant Dianne M. Dowdy.,S0115,Aird
2026,SJ204,Commending United States Navy ships named USS Yorktown.,S0119,Diggs
2026,SJ205,Commending Samuel E. Carter.,S0132,Cifers
2026,SJ206,"Celebrating the life of William Edward Jamerson, Sr.",S0132,Cifers
2026,SJ207,Commending Melissa Rollins.,S0115,Aird
2026,SJ208,Commending the Varina High School football team.,S0115,Aird
2026,SJ209,Governor; confirming appointments.,S0113,Rouse
2026,SJ210,Commending North View Baptist Church.,S0131,Mulchi
2026,SJ211,Commending Veronica Denise Davis.,S0115,Aird
2026,SJ212,Celebrating the life of Brenda Campbell.,S0078,Stuart
2026,SJ213,Commending Ryan Dean.,S0068,Obenshain
2026,SJ214,"Commending James C. Wright Funeral Home & Crematory, Inc.",S0116,Jordan
2026,SJ215,Commending John W. Ormond.,S0116,Jordan
2026,SJ216,Celebrating the life of Catherine Agnes Martin Hudgins.,S0106,Boysko
2026,SJ217,Celebrating the life of Braden Thomas Cuttler.,S0106,Boysko
2026,SJ218,Commending Ilia Roman Malinin.,S0106,Boysko
2026,SJ219,"Celebrating the life of M. Yaqub Mirza, Ph.D.",S0106,Boysko
2026,SJ220,Commending Meredith Farrar-Owens.,S0125,Perry
2026,SJ221,Commending Freddie's Beach Bar and Restaurant.,S0135,Bennett-Parker
2026,SJ222,"Commending Marceline Catlett, Ed.D.",S0120,Durant
2026,SJ223,Commending the Gainesville High School boys' indoor track and field team.,S0126,Roem
2026,SJ224,Celebrating the life of John Christopher Welborn.,S0126,Roem
