member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0295,Kelly K. Convirs-Fowler,D,Business and Commerce,74,70,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,"Study Commissions, Committees, and Reports",71,70,0,0,0.0
H0344,Irene Shin,D,Environment and Conservation,73,70,0,0,0.0
H0356,Rae Cousins,D,Business and Commerce,71,70,0,0,0.0
H0366,Phil M. Hernandez,D,Elections and Voting,70,70,1,0,0.0
H0371,Amy J. Laufer,D,"Study Commissions, Committees, and Reports",71,70,0,0,0.0
H0375,Adele Y. McClure,D,Elections and Voting,70,70,0,0,0.0
H0380,Atoosa R. Reaser,D,Business and Commerce,70,70,0,0,0.0
H0380,Atoosa R. Reaser,D,Firearms,71,70,0,0,0.0
H0177,David L. Bulova,D,Agriculture and Food,73,69,0,0,0.0
H0177,David L. Bulova,D,Higher Education,70,69,0,0,0.0
H0207,Delores L. McQuinn,D,Behavioral Health,78,69,0,0,0.0
H0239,Alfonso H. Lopez,D,Behavioral Health,69,69,0,0,0.0
H0294,Karrie K. Delaney,D,Elections and Voting,69,69,0,0,0.0
H0294,Karrie K. Delaney,D,"Study Commissions, Committees, and Reports",71,69,0,0,0.0
H0323,Shelly A. Simonds,D,Firearms,70,69,0,0,0.0
H0336,Nadarius E. Clark,D,"Study Commissions, Committees, and Reports",71,69,0,0,0.0
H0351,Holly M. Seibold,D,"Study Commissions, Committees, and Reports",69,69,0,0,0.0
H0360,Michael B. Feggans,D,Elections and Voting,71,69,0,0,0.0
H0368,Michael J. Jones,D,"Study Commissions, Committees, and Reports",81,69,1,0,0.0
H0370,Karen Keys-Gamarra,D,"Study Commissions, Committees, and Reports",69,69,0,0,0.0
H0380,Atoosa R. Reaser,D,"Study Commissions, Committees, and Reports",69,69,0,0,0.0
H0382,Joshua E. Thomas,D,"Study Commissions, Committees, and Reports",70,69,0,0,0.0
H0108,Vivian E. Watts,D,Behavioral Health,70,68,0,0,0.0
H0124,R. Lee Ware,R,"Study Commissions, Committees, and Reports",68,68,3,0,0.0
H0177,David L. Bulova,D,Behavioral Health,69,68,0,0,0.0
H0212,Betsy B. Carr,D,Higher Education,69,68,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,"Study Commissions, Committees, and Reports",68,68,3,0,0.0
H0294,Karrie K. Delaney,D,Behavioral Health,69,68,0,0,0.0
H0322,Don Scott,D,"Study Commissions, Committees, and Reports",68,68,0,0,0.0
H0327,Rodney T. Willett,D,Higher Education,68,68,1,0,0.0
H0327,Rodney T. Willett,D,State Government,68,68,0,0,0.0
H0342,Phillip A. Scott,R,Public Safety,69,68,10,0,0.0
H0343,Briana D. Sewell,D,Firearms,70,68,0,0,0.0
H0354,Katrina Callsen,D,Housing,70,68,1,0,0.0
H0355,Laura Jane Cohen,D,Public Safety,69,68,0,0,0.0
H0374,Marty Martinez,D,Business and Commerce,68,68,0,0,0.0
H0380,Atoosa R. Reaser,D,Housing,69,68,0,0,0.0
H0172,Mark D. Sickles,D,Higher Education,69,67,0,0,0.0
H0208,Charniele L. Herring,D,State Government,67,67,0,0,0.0
H0279,Nicholas J. Freitas,R,Elections and Voting,71,67,8,0,0.0
H0281,Paul E. Krizek,D,Higher Education,67,67,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Behavioral Health,68,67,1,0,0.0
H0323,Shelly A. Simonds,D,Agriculture and Food,69,67,0,0,0.0
H0349,Jackie H. Glass,D,Business and Commerce,69,67,1,0,0.0
H0356,Rae Cousins,D,"Study Commissions, Committees, and Reports",67,67,0,0,0.0
H0361,Debra D. Gardner,D,Public Safety,67,67,1,0,0.0
H0364,Timothy P. Griffin,R,Elections and Voting,67,67,7,0,0.0
H0371,Amy J. Laufer,D,Agriculture and Food,70,67,0,0,0.0
H0375,Adele Y. McClure,D,Behavioral Health,70,67,0,0,0.0
H0377,Delores Oates,R,Behavioral Health,67,67,3,0,0.0
H0383,Eric R. Zehr,R,Public Safety,69,67,8,0,0.0
H0238,M. Keith Hodges,R,State Government,66,66,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Higher Education,69,66,0,0,0.0
H0308,Joseph P. McNamara,R,Public Safety,68,66,0,0,0.0
H0317,Dan I. Helmer,D,Insurance,69,66,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Behavioral Health,67,66,0,0,0.0
H0353,Bonita G. Anthony,D,Business and Commerce,67,66,0,0,0.0
H0353,Bonita G. Anthony,D,"Study Commissions, Committees, and Reports",66,66,0,0,0.0
H0354,Katrina Callsen,D,Behavioral Health,67,66,0,0,0.0
H0355,Laura Jane Cohen,D,Behavioral Health,67,66,0,0,0.0
H0355,Laura Jane Cohen,D,"Study Commissions, Committees, and Reports",67,66,0,0,0.0
H0357,Will Davis,R,Business and Commerce,67,66,0,0,0.0
H0364,Timothy P. Griffin,R,"Study Commissions, Committees, and Reports",66,66,12,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Business and Commerce,66,66,1,0,0.0
H0372,Destiny LeVere Bolling,D,Firearms,68,66,0,0,0.0
H0108,Vivian E. Watts,D,Firearms,65,65,0,0,0.0
H0172,Mark D. Sickles,D,Environment and Conservation,69,65,0,0,0.0
H0173,Jeion A. Ward,D,Insurance,96,65,0,0,0.0
H0227,Luke E. Torian,D,Higher Education,70,65,0,0,0.0
H0239,Alfonso H. Lopez,D,Insurance,68,65,0,0,0.0
H0279,Nicholas J. Freitas,R,Behavioral Health,67,65,7,0,0.0
H0301,David A. Reid,D,Behavioral Health,65,65,0,0,0.0
H0301,David A. Reid,D,Business and Commerce,65,65,0,0,0.0
H0301,David A. Reid,D,Higher Education,65,65,0,0,0.0
H0330,Candi Mundon King,D,Environment and Conservation,71,65,1,0,0.0
H0336,Nadarius E. Clark,D,Agriculture and Food,71,65,0,0,0.0
H0361,Debra D. Gardner,D,Business and Commerce,70,65,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Business and Commerce,71,65,7,0,0.0
H0371,Amy J. Laufer,D,Behavioral Health,67,65,0,0,0.0
H0375,Adele Y. McClure,D,"Study Commissions, Committees, and Reports",65,65,0,0,0.0
H0383,Eric R. Zehr,R,Behavioral Health,67,65,9,0,0.0
H0385,JJ Singh,D,State Government,68,65,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Family and Children,76,64,8,0,0.0
H0181,C. Todd Gilbert,R,Insurance,68,64,9,0,0.0
H0207,Delores L. McQuinn,D,"Study Commissions, Committees, and Reports",74,64,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Insurance,67,64,0,0,0.0
H0322,Don Scott,D,Business and Commerce,64,64,0,0,0.0
H0323,Shelly A. Simonds,D,Housing,68,64,0,0,0.0
H0328,Scott A. Wyatt,R,Higher Education,65,64,1,0,0.0
H0342,Phillip A. Scott,R,State Government,66,64,5,0,0.0
H0343,Briana D. Sewell,D,Housing,65,64,0,0,0.0
H0344,Irene Shin,D,State Government,64,64,0,0,0.0
H0354,Katrina Callsen,D,Firearms,64,64,0,0,0.0
H0360,Michael B. Feggans,D,Insurance,67,64,0,0,0.0
H0366,Phil M. Hernandez,D,Behavioral Health,66,64,0,0,0.0
H0374,Marty Martinez,D,"Study Commissions, Committees, and Reports",64,64,0,0,0.0
H0385,JJ Singh,D,Public Safety,65,64,1,0,0.0
H0173,Jeion A. Ward,D,Behavioral Health,66,63,0,0,0.0
H0181,C. Todd Gilbert,R,Behavioral Health,63,63,7,0,0.0
H0206,Barry D. Knight,R,Transportation,152,63,0,0,0.0
H0207,Delores L. McQuinn,D,Business and Commerce,74,63,0,0,0.0
H0227,Luke E. Torian,D,Environment and Conservation,68,63,0,0,0.0
H0279,Nicholas J. Freitas,R,Firearms,65,63,1,0,0.0
H0301,David A. Reid,D,State Government,63,63,0,0,0.0
H0311,Alex Q. Askew,D,Environment and Conservation,64,63,0,0,0.0
H0340,Michelle Lopes Maldonado,D,State Government,63,63,0,0,0.0
H0366,Phil M. Hernandez,D,Agriculture and Food,65,63,0,0,0.0
H0366,Phil M. Hernandez,D,Firearms,63,63,0,0,0.0
H0371,Amy J. Laufer,D,Firearms,66,63,0,0,0.0
H0374,Marty Martinez,D,Public Safety,63,63,0,0,0.0
H0172,Mark D. Sickles,D,Firearms,63,62,0,0,0.0
H0253,Terry L. Austin,R,Firearms,62,62,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Firearms,63,62,0,0,0.0
H0279,Nicholas J. Freitas,R,Public Safety,67,62,10,0,0.0
H0279,Nicholas J. Freitas,R,"Study Commissions, Committees, and Reports",67,62,12,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Environment and Conservation,64,62,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,State Government,63,62,0,0,0.0
H0311,Alex Q. Askew,D,Housing,63,62,0,0,0.0
H0314,Joshua G. Cole,D,State Government,67,62,0,0,0.0
H0317,Dan I. Helmer,D,Agriculture and Food,63,62,1,0,0.0
H0342,Phillip A. Scott,R,Firearms,63,62,1,0,0.0
H0355,Laura Jane Cohen,D,Firearms,63,62,0,0,0.0
H0355,Laura Jane Cohen,D,Housing,63,62,0,0,0.0
H0368,Michael J. Jones,D,Business and Commerce,78,62,1,0,0.0
H0370,Karen Keys-Gamarra,D,Behavioral Health,63,62,0,0,0.0
H0383,Eric R. Zehr,R,Firearms,63,62,1,0,0.0
H0212,Betsy B. Carr,D,State Government,61,61,0,0,0.0
H0219,Patrick A. Hope,D,Business and Commerce,65,61,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,Firearms,61,61,0,0,0.0
H0281,Paul E. Krizek,D,Firearms,61,61,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Environment and Conservation,61,61,3,0,0.0
H0322,Don Scott,D,Behavioral Health,61,61,0,0,0.0
H0343,Briana D. Sewell,D,Environment and Conservation,62,61,0,0,0.0
H0344,Irene Shin,D,Housing,62,61,0,0,0.0
H0348,Wren M. Williams,R,Firearms,61,61,1,0,0.0
H0357,Will Davis,R,Firearms,61,61,0,0,0.0
H0361,Debra D. Gardner,D,Housing,63,61,0,0,0.0
H0363,W. Chad Green,R,State Government,62,61,0,0,0.0
H0370,Karen Keys-Gamarra,D,Firearms,61,61,0,0,0.0
H0372,Destiny LeVere Bolling,D,Budget and Appropriations,130,61,0,0,0.0
H0377,Delores Oates,R,"Study Commissions, Committees, and Reports",61,61,7,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Elections and Voting,67,60,6,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Public Safety,66,60,8,0,0.0
H0177,David L. Bulova,D,Firearms,60,60,0,0,0.0
H0208,Charniele L. Herring,D,Higher Education,62,60,1,0,0.0
H0219,Patrick A. Hope,D,Higher Education,62,60,0,0,0.0
H0224,James W. Morefield,R,Firearms,60,60,0,0,0.0
H0227,Luke E. Torian,D,Firearms,64,60,0,0,0.0
H0227,Luke E. Torian,D,State Government,63,60,0,0,0.0
H0231,Tony O. Wilt,R,Higher Education,61,60,0,0,0.0
H0239,Alfonso H. Lopez,D,Higher Education,62,60,0,0,0.0
H0253,Terry L. Austin,R,State Government,60,60,0,0,0.0
H0294,Karrie K. Delaney,D,Firearms,61,60,0,0,0.0
H0301,David A. Reid,D,Environment and Conservation,60,60,0,0,0.0
H0301,David A. Reid,D,Firearms,60,60,0,0,0.0
H0328,Scott A. Wyatt,R,Firearms,61,60,1,0,0.0
H0330,Candi Mundon King,D,Housing,69,60,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Firearms,60,60,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Behavioral Health,64,60,3,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Behavioral Health,67,60,5,0,0.0
H0382,Joshua E. Thomas,D,Higher Education,61,60,0,0,0.0
H0056,Terry G. Kilgore,R,Firearms,60,59,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,"Study Commissions, Committees, and Reports",68,59,9,0,0.0
H0173,Jeion A. Ward,D,Environment and Conservation,69,59,1,0,0.0
H0208,Charniele L. Herring,D,Agriculture and Food,60,59,0,0,0.0
H0212,Betsy B. Carr,D,Firearms,60,59,0,0,0.0
H0242,Israel D. O'Quinn,R,State Government,64,59,1,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Higher Education,61,59,1,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,State Government,66,59,0,0,0.0
H0305,Kathy K.L. Tran,D,Firearms,59,59,0,0,0.0
H0317,Dan I. Helmer,D,Higher Education,60,59,3,0,0.0
H0321,Chris S. Runion,R,Behavioral Health,59,59,2,0,0.0
H0325,Wendell S. Walker,R,Firearms,59,59,0,0,0.0
H0329,Bill Wiley,R,Firearms,59,59,1,0,0.0
H0330,Candi Mundon King,D,Higher Education,62,59,3,0,0.0
H0333,Jason S. Ballard,R,Firearms,59,59,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Behavioral Health,59,59,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Environment and Conservation,59,59,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Environment and Conservation,61,59,0,0,0.0
H0350,Ellen H. Campbell,R,Firearms,60,59,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Firearms,59,59,1,0,0.0
H0353,Bonita G. Anthony,D,Firearms,59,59,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Firearms,59,59,0,0,0.0
H0374,Marty Martinez,D,Housing,60,59,0,0,0.0
H0385,JJ Singh,D,Business and Commerce,60,59,0,0,0.0
H0108,Vivian E. Watts,D,Environment and Conservation,58,58,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Firearms,59,58,0,0,0.0
H0266,Sam Rasoul,D,Environment and Conservation,61,58,1,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Housing,59,58,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Firearms,61,58,0,0,0.0
H0294,Karrie K. Delaney,D,Higher Education,58,58,0,0,0.0
H0305,Kathy K.L. Tran,D,Higher Education,58,58,2,0,0.0
H0305,Kathy K.L. Tran,D,Social Services,58,58,0,0,0.0
H0305,Kathy K.L. Tran,D,State Government,58,58,0,0,0.0
H0308,Joseph P. McNamara,R,Firearms,58,58,0,0,0.0
H0321,Chris S. Runion,R,Firearms,58,58,0,0,0.0
H0327,Rodney T. Willett,D,Firearms,59,58,0,0,0.0
H0344,Irene Shin,D,Higher Education,60,58,0,0,0.0
H0349,Jackie H. Glass,D,State Government,59,58,0,0,0.0
H0351,Holly M. Seibold,D,Higher Education,58,58,0,0,0.0
H0354,Katrina Callsen,D,Environment and Conservation,59,58,0,0,0.0
H0354,Katrina Callsen,D,Higher Education,58,58,1,0,0.0
H0361,Debra D. Gardner,D,Firearms,58,58,0,0,0.0
H0366,Phil M. Hernandez,D,Higher Education,58,58,0,0,0.0
H0366,Phil M. Hernandez,D,Housing,60,58,0,0,0.0
H0369,Hillary Pugh Kent,R,Firearms,58,58,0,0,0.0
H0374,Marty Martinez,D,Behavioral Health,58,58,0,0,0.0
H0377,Delores Oates,R,Higher Education,58,58,4,0,0.0
H0108,Vivian E. Watts,D,Higher Education,57,57,1,0,0.0
H0124,R. Lee Ware,R,Behavioral Health,57,57,4,0,0.0
H0173,Jeion A. Ward,D,Firearms,57,57,0,0,0.0
H0177,David L. Bulova,D,State Government,59,57,0,0,0.0
H0181,C. Todd Gilbert,R,Firearms,57,57,1,0,0.0
H0208,Charniele L. Herring,D,Firearms,57,57,0,0,0.0
H0219,Patrick A. Hope,D,Environment and Conservation,58,57,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Firearms,58,57,2,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,State Government,57,57,4,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Firearms,57,57,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Higher Education,57,57,1,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Environment and Conservation,61,57,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Firearms,59,57,0,0,0.0
H0343,Briana D. Sewell,D,Agriculture and Food,59,57,0,0,0.0
H0343,Briana D. Sewell,D,State Government,57,57,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Firearms,57,57,0,0,0.0
H0349,Jackie H. Glass,D,Behavioral Health,57,57,0,0,0.0
H0349,Jackie H. Glass,D,Firearms,57,57,0,0,0.0
H0350,Ellen H. Campbell,R,State Government,59,57,0,0,0.0
H0353,Bonita G. Anthony,D,Behavioral Health,57,57,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Firearms,65,57,1,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Firearms,57,57,0,0,0.0
H0370,Karen Keys-Gamarra,D,Housing,58,57,1,0,0.0
H0372,Destiny LeVere Bolling,D,Environment and Conservation,62,57,1,0,0.0
H0372,Destiny LeVere Bolling,D,State Government,68,57,0,0,0.0
H0375,Adele Y. McClure,D,Higher Education,58,57,1,0,0.0
H0380,Atoosa R. Reaser,D,Environment and Conservation,58,57,1,0,0.0
H0108,Vivian E. Watts,D,Housing,58,56,0,0,0.0
H0242,Israel D. O'Quinn,R,Firearms,57,56,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Higher Education,57,56,3,0,0.0
H0266,Sam Rasoul,D,State Government,63,56,1,0,0.0
H0294,Karrie K. Delaney,D,Environment and Conservation,59,56,0,0,0.0
H0311,Alex Q. Askew,D,Agriculture and Food,58,56,0,0,0.0
H0311,Alex Q. Askew,D,State Government,60,56,0,0,0.0
H0314,Joshua G. Cole,D,Higher Education,58,56,1,0,0.0
H0322,Don Scott,D,Firearms,57,56,0,0,0.0
H0335,Mike A. Cherry,R,Environment and Conservation,57,56,5,0,0.0
H0340,Michelle Lopes Maldonado,D,Higher Education,57,56,0,0,0.0
H0344,Irene Shin,D,Firearms,56,56,0,0,0.0
H0344,Irene Shin,D,Social Services,57,56,1,0,0.0
H0345,Anne Ferrell Tata,R,State Government,56,56,0,0,0.0
H0351,Holly M. Seibold,D,Environment and Conservation,56,56,1,0,0.0
H0360,Michael B. Feggans,D,Environment and Conservation,59,56,1,0,0.0
H0360,Michael B. Feggans,D,Higher Education,58,56,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Public Safety,66,56,8,0,0.0
H0364,Timothy P. Griffin,R,Firearms,56,56,1,0,0.0
H0367,Geary Higgins,R,Firearms,56,56,0,0,0.0
H0374,Marty Martinez,D,Firearms,56,56,1,0,0.0
H0375,Adele Y. McClure,D,Environment and Conservation,57,56,1,0,0.0
H0385,JJ Singh,D,Firearms,57,56,0,0,0.0
H0124,R. Lee Ware,R,Higher Education,55,55,3,0,0.0
H0172,Mark D. Sickles,D,Social Services,67,55,0,0,0.0
H0181,C. Todd Gilbert,R,Higher Education,58,55,7,0,0.0
H0219,Patrick A. Hope,D,State Government,56,55,0,0,0.0
H0239,Alfonso H. Lopez,D,Agriculture and Food,68,55,0,0,0.0
H0314,Joshua G. Cole,D,Environment and Conservation,60,55,2,0,0.0
H0321,Chris S. Runion,R,Higher Education,57,55,4,0,0.0
H0329,Bill Wiley,R,State Government,55,55,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Higher Education,55,55,0,0,0.0
H0348,Wren M. Williams,R,Housing,56,55,9,0,0.0
H0353,Bonita G. Anthony,D,Environment and Conservation,55,55,1,0,0.0
H0353,Bonita G. Anthony,D,State Government,55,55,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Environment and Conservation,55,55,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Higher Education,55,55,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Social Services,55,55,0,0,0.0
H0368,Michael J. Jones,D,Insurance,68,55,0,0,0.0
H0370,Karen Keys-Gamarra,D,Environment and Conservation,55,55,0,0,0.0
H0370,Karen Keys-Gamarra,D,Higher Education,56,55,0,0,0.0
H0373,Ian T. Lovejoy,R,Firearms,56,55,0,0,0.0
H0376,Paul V. Milde,R,Firearms,56,55,0,0,0.0
H0385,JJ Singh,D,Higher Education,56,55,1,0,0.0
H0173,Jeion A. Ward,D,Higher Education,58,54,1,0,0.0
H0207,Delores L. McQuinn,D,State Government,57,54,0,0,0.0
H0314,Joshua G. Cole,D,Firearms,56,54,0,0,0.0
H0322,Don Scott,D,Higher Education,54,54,0,0,0.0
H0327,Rodney T. Willett,D,Housing,57,54,0,0,0.0
H0349,Jackie H. Glass,D,Higher Education,54,54,1,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Higher Education,56,54,0,0,0.0
H0355,Laura Jane Cohen,D,Environment and Conservation,55,54,1,0,0.0
H0356,Rae Cousins,D,Environment and Conservation,55,54,0,0,0.0
H0356,Rae Cousins,D,Housing,55,54,0,0,0.0
H0361,Debra D. Gardner,D,Higher Education,57,54,0,0,0.0
H0361,Debra D. Gardner,D,State Government,54,54,0,0,0.0
H0374,Marty Martinez,D,Higher Education,54,54,1,0,0.0
H0384,Eric Phillips,R,State Government,57,54,0,0,0.0
H0385,JJ Singh,D,Environment and Conservation,55,54,2,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Firearms,56,53,1,0,0.0
H0172,Mark D. Sickles,D,Housing,54,53,0,0,0.0
H0219,Patrick A. Hope,D,Housing,57,53,1,0,0.0
H0266,Sam Rasoul,D,Social Services,61,53,0,0,0.0
H0305,Kathy K.L. Tran,D,Agriculture and Food,54,53,0,0,0.0
H0305,Kathy K.L. Tran,D,Housing,55,53,0,0,0.0
H0311,Alex Q. Askew,D,Social Services,54,53,0,0,0.0
H0313,Amanda E. Batten,R,Housing,55,53,4,0,0.0
H0317,Dan I. Helmer,D,Housing,55,53,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Housing,55,53,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Environment and Conservation,56,53,5,0,0.0
H0353,Bonita G. Anthony,D,Higher Education,53,53,1,0,0.0
H0361,Debra D. Gardner,D,Environment and Conservation,59,53,0,0,0.0
H0361,Debra D. Gardner,D,Social Services,55,53,0,0,0.0
H0364,Timothy P. Griffin,R,Higher Education,53,53,7,0,0.0
H0367,Geary Higgins,R,State Government,53,53,0,0,0.0
H0368,Michael J. Jones,D,Environment and Conservation,66,53,0,0,0.0
H0368,Michael J. Jones,D,Housing,59,53,0,0,0.0
H0376,Paul V. Milde,R,Higher Education,53,53,3,0,0.0
H0380,Atoosa R. Reaser,D,Agriculture and Food,54,53,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Behavioral Health,57,52,5,0,0.0
H0181,C. Todd Gilbert,R,State Government,62,52,5,0,0.0
H0207,Delores L. McQuinn,D,Environment and Conservation,60,52,0,0,0.0
H0219,Patrick A. Hope,D,Social Services,54,52,0,0,0.0
H0247,Michael J. Webert,R,Housing,54,52,6,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,State Government,52,52,1,0,0.0
H0317,Dan I. Helmer,D,State Government,53,52,0,0,0.0
H0322,Don Scott,D,Environment and Conservation,53,52,0,0,0.0
H0343,Briana D. Sewell,D,Social Services,53,52,0,0,0.0
H0356,Rae Cousins,D,Social Services,53,52,0,0,0.0
H0368,Michael J. Jones,D,Higher Education,57,52,0,0,0.0
H0374,Marty Martinez,D,Environment and Conservation,52,52,1,0,0.0
H0380,Atoosa R. Reaser,D,Social Services,53,52,0,0,0.0
H0383,Eric R. Zehr,R,Environment and Conservation,53,52,6,0,0.0
H0073,"Robert D. Orrock, Sr.",R,State Government,53,51,0,0,0.0
H0172,Mark D. Sickles,D,Insurance,55,51,0,0,0.0
H0206,Barry D. Knight,R,Unclassified,182,51,0,0,0.0
H0212,Betsy B. Carr,D,Insurance,51,51,0,0,0.0
H0219,Patrick A. Hope,D,Marriage and Domestic Relations,60,51,0,0,0.0
H0239,Alfonso H. Lopez,D,Housing,55,51,0,0,0.0
H0247,Michael J. Webert,R,State Government,52,51,2,0,0.0
H0301,David A. Reid,D,Housing,52,51,0,0,0.0
H0313,Amanda E. Batten,R,Marriage and Domestic Relations,52,51,1,0,0.0
H0325,Wendell S. Walker,R,State Government,51,51,2,0,0.0
H0328,Scott A. Wyatt,R,State Government,52,51,1,0,0.0
H0336,Nadarius E. Clark,D,Housing,53,51,0,0,0.0
H0354,Katrina Callsen,D,Marriage and Domestic Relations,54,51,0,0,0.0
H0364,Timothy P. Griffin,R,Environment and Conservation,51,51,8,0,0.0
H0368,Michael J. Jones,D,Behavioral Health,60,51,0,0,0.0
H0368,Michael J. Jones,D,Firearms,56,51,0,0,0.0
H0369,Hillary Pugh Kent,R,Housing,53,51,3,0,0.0
H0376,Paul V. Milde,R,State Government,55,51,0,0,0.0
H0382,Joshua E. Thomas,D,Marriage and Domestic Relations,52,51,0,0,0.0
H0181,C. Todd Gilbert,R,Housing,51,50,8,0,0.0
H0264,Marcus B. Simon,D,Marriage and Domestic Relations,54,50,1,0,0.0
H0264,Marcus B. Simon,D,State Government,53,50,0,0,0.0
H0266,Sam Rasoul,D,Agriculture and Food,58,50,0,0,0.0
H0266,Sam Rasoul,D,Housing,52,50,0,0,0.0
H0281,Paul E. Krizek,D,Insurance,50,50,0,0,0.0
H0349,Jackie H. Glass,D,Housing,53,50,0,0,0.0
H0353,Bonita G. Anthony,D,Housing,51,50,0,0,0.0
H0355,Laura Jane Cohen,D,Agriculture and Food,51,50,0,0,0.0
H0360,Michael B. Feggans,D,Housing,52,50,0,0,0.0
H0370,Karen Keys-Gamarra,D,Marriage and Domestic Relations,51,50,1,0,0.0
H0371,Amy J. Laufer,D,Housing,54,50,0,0,0.0
H0379,David Owen,R,State Government,51,50,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Housing,52,49,7,0,0.0
H0173,Jeion A. Ward,D,Housing,52,49,0,0,0.0
H0173,Jeion A. Ward,D,State Government,53,49,0,0,0.0
H0207,Delores L. McQuinn,D,Firearms,70,49,1,0,0.0
H0208,Charniele L. Herring,D,Housing,53,49,0,0,0.0
H0212,Betsy B. Carr,D,Agriculture and Food,50,49,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Housing,52,49,0,0,0.0
H0322,Don Scott,D,Housing,50,49,0,0,0.0
H0327,Rodney T. Willett,D,Social Services,49,49,0,0,0.0
H0342,Phillip A. Scott,R,Housing,50,49,10,0,0.0
H0342,Phillip A. Scott,R,Social Services,51,49,8,0,0.0
H0356,Rae Cousins,D,Marriage and Domestic Relations,51,49,1,0,0.0
H0364,Timothy P. Griffin,R,Housing,50,49,9,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Housing,50,49,0,0,0.0
H0366,Phil M. Hernandez,D,Marriage and Domestic Relations,51,49,1,0,0.0
H0383,Eric R. Zehr,R,Housing,50,49,9,0,0.0
H0385,JJ Singh,D,Social Services,55,49,0,0,0.0
H0231,Tony O. Wilt,R,State Government,51,48,1,0,0.0
H0239,Alfonso H. Lopez,D,State Government,50,48,0,0,0.0
H0327,Rodney T. Willett,D,Insurance,48,48,0,0,0.0
H0356,Rae Cousins,D,Agriculture and Food,49,48,0,0,0.0
H0372,Destiny LeVere Bolling,D,Agriculture and Food,51,48,0,0,0.0
H0372,Destiny LeVere Bolling,D,Housing,52,48,0,0,0.0
H0382,Joshua E. Thomas,D,Social Services,48,48,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Agriculture and Food,54,47,4,0,0.0
H0264,Marcus B. Simon,D,Social Services,50,47,0,0,0.0
H0266,Sam Rasoul,D,Insurance,48,47,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Housing,52,47,0,0,0.0
