Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
SB689,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Oral threat to kill or to do bodily harm; employees of local or state dept. of social serv. penalty.,True,\bemployees?\b
SB690,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,DCJS; removes requirement to develop model addiction recovery program.,True,\baddiction\b
SB692,Education,Derived from LIS bill description,,,BILLS.CSV,"Western Virginia Public Education Consortium; governance, funding, duties, report.",True,\beducation\b
SB693,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Motor vehicle insurance; unfair discrimination based on individual's consumer credit info., report.",True,\bmotor vehicles?\b
SB693,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Motor vehicle insurance; unfair discrimination based on individual's consumer credit info., report.",True,\bmotor vehicle insurance\b
SB694,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; subtractions for tips.",True,\bincome tax\b
SB695,Education,Derived from LIS bill description,,,BILLS.CSV,"School boards; employment of school resource officers, enhanced retirement benefits.",True,\bschool boards?\b
SB695,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"School boards; employment of school resource officers, enhanced retirement benefits.",True,\bemployment\b
SB696,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, corporate; reduction of rate.",True,\bincome tax\b
SB697,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; dealer discount.,True,\bsales and use tax\b
SB700,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Large-Scale Electricity Consumer Infrastructure Impact Fund; created.,True,\belectricity\b
SB702,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; brackets, deductions, and exemptions, inflation indexing.",True,\bincome tax\b
SB703,Education,Derived from LIS bill description,,,BILLS.CSV,Public elem. and sec. schools and higher ed. institutions; student participation in women's sports.,True,\bstudents?\b
SB705,Budget and Appropriations,Derived from LIS bill description,,,BILLS.CSV,"Regulatory Budget Program; established, report.",True,\bbudget\b
SB706,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,"Opioid antagonist; distribution program, reports.",True,\bopioids?\b
SB708,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Physicians; informed consent, disclosure of certain info. prior to hysterectomy or oophorectomy.",True,\bphysicians?\b
SB710,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; removes sunset on elevated standard deduction amounts, etc.",True,\bincome tax\b
SB711,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Zoning appeals, board of; writ of certiorari, discovery.",True,\bzoning appeals\b
SB716,Transportation,Derived from LIS bill description,,,BILLS.CSV,Commissioner of Highways; certain agreements with U.S. Department of Transportation.,True,\bdepartment of transportation\b
SB717,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transit-oriented housing overlay districts; definitions, ordinances, report, sunset.",True,\btransit\b
SB719,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Virginia Farm and Forest Prosperity Plan; OSAF to develop and implement comprehensive Plan, report.",True,\bforest\b
SB719,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,"Virginia Farm and Forest Prosperity Plan; OSAF to develop and implement comprehensive Plan, report.",True,\bfarms?\b
SB723,Firearms,Derived from LIS bill description,,,BILLS.CSV,Concealed handgun; carrying without a permit.,True,\bhandguns?\b
SB724,Education,Derived from LIS bill description,,,BILLS.CSV,High school graduation requirements and diploma pathways; implementation.,True,\bhigh school\b
SB727,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Assault firearms; carrying in public areas prohibited, exceptions, penalty.",True,\bfirearms?\b
SB730,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Sales & use tax on taxable services & digital personal property; taxes levied in certain districts.,True,\btaxable\b
SB730,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,Sales & use tax on taxable services & digital personal property; taxes levied in certain districts.,True,\bdigital personal property\b
SB731,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Private companies providing public transportation services; employee protections.,True,\bemployees?\b
SB731,Transportation,Derived from LIS bill description,,,BILLS.CSV,Private companies providing public transportation services; employee protections.,True,\btransportation\b
SB732,Education,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; nonpublic and public school tax credits.",True,\bpublic schools?\b
SB732,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; nonpublic and public school tax credits.",True,\bincome tax\b
SB733,Education,Derived from LIS bill description,,,BILLS.CSV,Local government; appropriation of local school funds to families for compulsory student attendance.,True,\bstudents?\b
SB733,Budget and Appropriations,Derived from LIS bill description,,,BILLS.CSV,Local government; appropriation of local school funds to families for compulsory student attendance.,True,\bappropriations?\b
SB733,Local Government,Derived from LIS bill description,,,BILLS.CSV,Local government; appropriation of local school funds to families for compulsory student attendance.,True,\blocal governments?\b
SB737,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Nondegree workforce training programs; accreditation.,True,\bworkforce\b
SB738,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Hospitals; emergency department physicians.,True,\bhospitals?\b
SB741,Insurance,Derived from LIS bill description,,,BILLS.CSV,Line of Duty Act; transitional coverage.,True,\bcoverage\b
SB742,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Removal of clutter; cutting of grass; agricultural use exemption; Planning District 19.,True,\bagricultur
SB744,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Public Recreational Facilities Authorities Act; grants to localities, etc.",True,\blocalit
SB745,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; definitions, prohibited restrictions on in-network referrals.",True,\bhealth insurance\b
SB747,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; first-time homebuyer tax credit.",True,\bincome tax\b
SB749,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Assault firearms & certain ammunition feeding devices; purchase, sale, etc., prohibited, penalties.",True,\bfirearms?\b
SB750,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Officers and employees of the Fort Monroe Authority; eligibility for transitional severance benefit.,True,\bemployees?\b
SB751,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Utility Facilities Act; definition of public utility.,True,\bpublic utilit
SB752,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; construction and development of renewable energy facilities, etc.",True,\belectric utilit
SB753,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,"Unauthorized use of voice or likeness; punitive damages, statute of limitations.",True,\bdamages\b
SB754,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.",True,\bagricultur
SB755,Local Government,Derived from LIS bill description,,,BILLS.CSV,Review of plats and plans by locality; designated agent.,True,\blocalit
SB756,Local Government,Derived from LIS bill description,,,BILLS.CSV,Casino gaming; eligible host localities.,True,\blocalit
SB758,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Solar energy facility work; prevailing wage rate, apprenticeship requirements, civil penalties.",True,\bwages?\b
SB758,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Solar energy facility work; prevailing wage rate, apprenticeship requirements, civil penalties.",True,\benergy\b
SB762,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Local correctional facilities; reimbursements for housing convicted state felons.,True,\bcorrectional\b
SB763,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Retail Sales and Use Tax; definitions, imposes firearm and ammunition tax.",True,\bfirearms?\b
SB763,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Retail Sales and Use Tax; definitions, imposes firearm and ammunition tax.",True,\bsales and use tax\b
SB764,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Defendant; deferred disposition in a criminal case, license suspension.",True,\bcriminal\b
SB766,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; penalty and interest for certain dealers.,True,\bsales and use tax\b
SB767,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Motor vehicles; glass repair and replacement, emissions inspections, penalties, repeals.",True,\bmotor vehicles?\b
SB770,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Hunters and fishers; persons going on land, etc., without consent of landowner, Class 1 misdemeanor.",True,\bmisdemeanor\b
SB771,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Workers' compensation; burial expenses, annual adjustment.",True,\bworkers'? compensation\b
SB772,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,State Corporation Commission; reliable electricity provision.,True,\belectricity\b
SB773,State Government,Derived from LIS bill description,,,BILLS.CSV,"Community Colleges, State Board for; acquisition and improvement of certain property.",True,\bstate boards?\b
SB773,Higher Education,Derived from LIS bill description,,,BILLS.CSV,"Community Colleges, State Board for; acquisition and improvement of certain property.",True,\bcommunity colleges?\b
SB774,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Financial institutions; processing fee on taxes prohibited, civil penalty.",True,\btaxes\b
SB776,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,"Probationer; requiring fines, costs, restitution for damages, etc.,  failure to pay.",True,\bdamages\b
SB777,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities and licensed suppliers of electricity; regional transmission entities.,True,\belectric utilit
SB778,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Display of obscene material to a minor unlawful; penalty.,True,\bminors?\b
